date,open,high,low,close,volume
2019-04-22,2.3495958840159523,2.3679955912011685,2.3343375114303706,2.3495958840159523,5830701
2019-04-23,2.3398729781454817,2.340667590536738,2.3339310011135272,2.3398729781454817,3603909
2019-04-24,2.3327651300834096,2.3553681510517728,2.316896699120308,2.3327651300834096,6874354
2019-04-25,2.336137939150979,2.3449050339625033,2.317490677204036,2.336137939150979,3340303
2019-04-26,2.3797467936182497,2.401959063668519,2.370928654297132,2.3797467936182497,7997019
2019-04-29,2.417313269441227,2.4178773458230305,2.396699858383466,2.417313269441227,7890913
2019-04-30,2.3978950373660473,2.398341027320517,2.394720795819085,2.3978950373660473,5947801
2019-05-01,2.422442832034605,2.4396508677794397,2.400022795203813,2.422442832034605,1324346
2019-05-02,2.436638749200677,2.448999791378396,2.4147027312484974,2.436638749200677,9968508
2019-05-03,2.413213225593105,2.4353996339670703,2.393454486160353,2.413213225593105,2096733
2019-05-06,2.429189058223434,2.4302120008337034,2.421643551974641,2.429189058223434,7355083
2019-05-07,2.4465853228334775,2.455934437594861,2.4390079921609322,2.4465853228334775,3212374
2019-05-08,2.446703620789075,2.4559217730550476,2.430913609336917,2.446703620789075,9427653
2019-05-09,2.4313129855007984,2.450101195192826,2.4274651150397353,2.4313129855007984,2549085
2019-05-10,2.41074870662143,2.4255247626747822,2.388461149335917,2.41074870662143,7199772
2019-05-13,2.3906036137382976,2.4011363872416105,2.3716994331855004,2.3906036137382976,9355146
2019-05-14,2.3549745484120175,2.3638370390239647,2.350386097074227,2.3549745484120175,4785396
2019-05-15,2.357982440464808,2.3764112817699283,2.346888955746701,2.357982440464808,8963588
2019-05-16,2.377784577458708,2.3781371487930962,2.3540933783900595,2.377784577458708,7830734
2019-05-17,2.3766046874303055,2.3794407759579252,2.3745276666896955,2.3766046874303055,5403021
2019-05-20,2.407893525426925,2.426993246420714,2.397608479135606,2.407893525426925,8863466
2019-05-21,2.430132546178236,2.4392667547819524,2.4219915117050754,2.430132546178236,2019411
2019-05-22,2.435749015093254,2.4406687072374504,2.411956333578446,2.435749015093254,4020374
2019-05-23,2.422368106411414,2.4386622191133687,2.417479844361907,2.422368106411414,2280531
2019-05-24,2.375051607349425,2.376392690853688,2.361495087596202,2.375051607349425,8611655
2019-05-27,2.3591913016000374,2.3653945716112563,2.351254804755592,2.3591913016000374,3257455
2019-05-28,2.3358055417302106,2.355716139756517,2.3240982521538283,2.3358055417302106,2001390
2019-05-29,2.3215796649939326,2.34453280195272,2.3140982316839933,2.3215796649939326,4767119
2019-05-30,2.3425439066348948,2.353730536735441,2.3337468308885505,2.3425439066348948,7833857
2019-05-31,2.355843912442617,2.3670911240322567,2.335248395069246,2.355843912442617,8214658
2019-06-03,2.3353394626494186,2.3546939260450745,2.319256243678909,2.3353394626494186,5595555
2019-06-04,2.328958094511863,2.3382653748675892,2.3174843687716846,2.328958094511863,8830345
2019-06-05,2.343680651790501,2.3487838263081535,2.321710167390686,2.343680651790501,7783240
2019-06-06,2.3546814170948984,2.3669212697588793,2.3352812098763263,2.3546814170948984,3931516
2019-06-07,2.360480862672575,2.381145365886472,2.354818356205546,2.360480862672575,5682056
2019-06-10,2.373730615580795,2.385157219778558,2.3500103929077576,2.373730615580795,2601112
2019-06-11,2.390765046623545,2.399989623211031,2.3825283977252494,2.390765046623545,5793116
2019-06-12,2.3962436091244896,2.4103783125537794,2.3864863068209528,2.3962436091244896,7415476
2019-06-13,2.3825667410108804,2.397907230054095,2.382293734478989,2.3825667410108804,9332739
2019-06-14,2.4002894890231166,2.4116934230078897,2.37831701977681,2.4002894890231166,7612997
2019-06-17,2.4010361136657115,2.411650454514285,2.3981872430572704,2.4010361136657115,3785664
2019-06-18,2.365913917597075,2.3670182922948713,2.3583645433030593,2.365913917597075,5800412
2019-06-19,2.369019541314415,2.3822209419485776,2.356412420940969,2.369019541314415,3412927
2019-06-20,2.3651740680530393,2.3724525078983185,2.354574706691699,2.3651740680530393,6031018
2019-06-21,2.3499043703919735,2.355675183832721,2.347590763001616,2.3499043703919735,5279737
2019-06-24,2.364078412168334,2.368146898649064,2.3499728782607705,2.364078412168334,8160420
2019-06-25,2.389239730553954,2.390917918399563,2.3736429969164963,2.389239730553954,6885633
2019-06-26,2.3958101479657463,2.396749152132748,2.3804764274454646,2.3958101479657463,4100377
2019-06-27,2.3907032796692134,2.401587138107369,2.389562935379473,2.3907032796692134,9445720
2019-06-28,2.4009442538470687,2.409431559350793,2.3975531291020107,2.4009442538470687,3684989
2019-07-01,2.411651045064735,2.424353970434313,2.4104410953451305,2.411651045064735,7731982
2019-07-02,2.390856691883902,2.4038830397878463,2.3704483376442034,2.390856691883902,9369589
2019-07-03,2.4028380528558357,2.4109491895024417,2.3969911818842276,2.4028380528558357,7040025
2019-07-04,2.4071666091497192,2.421539132648767,2.3971052735147813,2.4071666091497192,2464845
2019-07-05,2.4260183925534933,2.4487587259266523,2.404362040176228,2.4260183925534933,3993733
2019-07-08,2.4177109440047335,2.4205354893480737,2.401643259527613,2.4177109440047335,2005031
2019-07-09,2.421715963179278,2.4405494155521135,2.4007705436460745,2.421715963179278,5096409
2019-07-10,2.4343177188734506,2.4488302501407686,2.411321632404893,2.4343177188734506,2215746
2019-07-11,2.4270315693060582,2.44464078854558,2.418272838248531,2.4270315693060582,5576901
2019-07-12,2.4226356849793835,2.4324340225566874,2.416159980965931,2.4226356849793835,7209109
2019-07-15,2.415681576431444,2.42885661442359,2.3964184519404097,2.415681576431444,4454620
2019-07-16,2.42823179056921,2.4337072415016214,2.421535403538743,2.42823179056921,3734772
2019-07-17,2.4405937522722763,2.4509550133209355,2.428086727430469,2.4405937522722763,4135830
2019-07-18,2.4538444665143415,2.464994889174789,2.4495906714026625,2.4538444665143415,9331938
2019-07-19,2.4666643023815045,2.470340981402313,2.4631752961319293,2.4666643023815045,3084881
2019-07-22,2.487741439245296,2.5003307203973244,2.483733930543814,2.487741439245296,6216959
2019-07-23,2.4908852203850578,2.4932772031594235,2.486413142313263,2.4908852203850578,4243777
2019-07-24,2.4379334579868486,2.4403571640800816,2.4228508668727553,2.4379334579868486,7144151
2019-07-25,2.42967922655346,2.4503620928902476,2.414514659767676,2.42967922655346,6833570
2019-07-26,2.454101336592448,2.46245241173635,2.4375836405695033,2.454101336592448,5535568
2019-07-29,2.5060840507985143,2.5259589894370684,2.5037959814150548,2.5060840507985143,1102882
2019-07-30,2.5119088609459173,2.5281502248624617,2.510594174073667,2.5119088609459173,6897462
2019-07-31,2.5626053080459337,2.5840813469456503,2.5609544319273425,2.5626053080459337,9770393
2019-08-01,2.569639693888898,2.5750420363497177,2.565746575285692,2.569639693888898,9378994
2019-08-02,2.52633795962434,2.542255703336508,2.5029232726011124,2.52633795962434,7000206
2019-08-05,2.54695276329635,2.5626438291602587,2.536397107385921,2.54695276329635,8263947
2019-08-06,2.553923620394276,2.5582709831706105,2.5318729553668864,2.553923620394276,6541743
2019-08-07,2.541164773494973,2.5578639095773292,2.52116485508855,2.541164773494973,3769686
2019-08-08,2.5512673623896283,2.5621365411219506,2.544754900458773,2.5512673623896283,8634133
2019-08-09,2.5760676081258813,2.591243787348753,2.5598166690131956,2.5760676081258813,2137981
2019-08-12,2.5763553459684245,2.592353257441943,2.5561628434907853,2.5763553459684245,1633444
2019-08-13,2.6121991517491745,2.6219740331284447,2.5883856519837143,2.6121991517491745,8190416
2019-08-14,2.611693925702207,2.6249717497910723,2.6063336492379157,2.611693925702207,2125494
2019-08-15,2.59204701041756,2.596664389578989,2.5815270435579905,2.59204701041756,9551467
2019-08-16,2.576539615060711,2.5929002542211803,2.565100303619141,2.576539615060711,1688368
2019-08-19,2.5964420266805366,2.6154498447314367,2.5732072271534614,2.5964420266805366,8711761
2019-08-20,2.5863883661292593,2.6064769019077128,2.583080869291457,2.5863883661292593,1908989
2019-08-21,2.5422920042118062,2.5476189639289903,2.540451741598799,2.5422920042118062,9254326
2019-08-22,2.571581249283928,2.5725120606451886,2.5684881143899516,2.571581249283928,9461184
2019-08-23,2.578251230511022,2.585093242672169,2.5679104922550917,2.578251230511022,9604207
2019-08-26,2.57110112031673,2.5882357041590507,2.5691478805500148,2.57110112031673,2907087
2019-08-27,2.5671074821637268,2.574973894253255,2.5646498045201915,2.5671074821637268,3123269
2019-08-28,2.5521741800063626,2.5731162820206204,2.548727276519312,2.5521741800063626,8847430
2019-08-29,2.585633012576616,2.608991681756919,2.5648674429494664,2.585633012576616,5683277
2019-08-30,2.6092136189267507,2.6350469000496646,2.5984040183777046,2.6092136189267507,1727243
2019-09-02,2.6098673326138746,2.6312327989686795,2.5840829201514577,2.6098673326138746,1085103
2019-09-03,2.5910646250865703,2.59886623149982,2.580374798711259,2.5910646250865703,5785306
2019-09-04,2.6047118756652203,2.6281774140103034,2.583661979911415,2.6047118756652203,3733988
2019-09-05,2.5813152427974457,2.5945725060277174,2.5721950410991052,2.5813152427974457,6414659
2019-09-06,2.547568280885481,2.5628464893187854,2.5287498938901756,2.547568280885481,4244040
2019-09-09,2.547260564376726,2.554139613562531,2.52239074638974,2.547260564376726,5262739
2019-09-10,2.5567918875845312,2.5690630437730033,2.544333266053535,2.5567918875845312,1036699
2019-09-11,2.585597277027199,2.5984939088290346,2.5820424107981186,2.585597277027199,2882873
2019-09-12,2.5976925715385852,2.6186332339194056,2.5856017913366003,2.5976925715385852,4103458
2019-09-13,2.621236716822022,2.6236758949915493,2.614536589988151,2.621236716822022,3616468
2019-09-16,2.6338389304655014,2.658851703027899,2.620362041378682,2.6338389304655014,4781999
2019-09-17,2.6472635342155293,2.659610433780849,2.6285051094271803,2.6472635342155293,7890448
2019-09-18,2.6152378758096506,2.631881118437389,2.60416466065897,2.6152378758096506,7698027
2019-09-19,2.626964918386798,2.645247076939703,2.606163241710167,2.626964918386798,8774129
2019-09-20,2.6273180394800515,2.635519326443413,2.624333344275259,2.6273180394800515,2918385
2019-09-23,2.58712857664589,2.60403206550265,2.5828893037298575,2.58712857664589,2035797
2019-09-24,2.589735174548828,2.615446993282519,2.5843113794889545,2.589735174548828,5349911
2019-09-25,2.5777910995712268,2.586472957489217,2.571822574894026,2.5777910995712268,5100708
2019-09-26,2.5717802466599835,2.5817003642170726,2.5556016619697535,2.5717802466599835,6067866
2019-09-27,2.5376933586540487,2.5458362466965063,2.5230243111394866,2.5376933586540487,6166692
2019-09-30,2.518182528422708,2.540711609228539,2.514238769839702,2.518182528422708,8950581
2019-10-01,2.518874555952348,2.5300838554503358,2.5110262252815376,2.518874555952348,7388612
2019-10-02,2.505379525122764,2.5103061643753204,2.4812111463527686,2.505379525122764,1679479
2019-10-03,2.5094131375221145,2.5315503407308864,2.4935778094984578,2.5094131375221145,3932115
2019-10-04,2.4843196839141055,2.484367022942228,2.4761669319909534,2.4843196839141055,6023612
2019-10-07,2.4929326319820437,2.5159263897061823,2.468505491315545,2.4929326319820437,2229245
2019-10-08,2.4789765907297987,2.4921701758855805,2.4600172242295755,2.4789765907297987,9920295
2019-10-09,2.4848551504358394,2.490471125623458,2.4719657926412633,2.4848551504358394,3609595
2019-10-10,2.471214749344752,2.493200220193079,2.4690716281722547,2.471214749344752,8724334
2019-10-11,2.4568313338006744,2.4690855793070514,2.441659197787668,2.4568313338006744,1104735
2019-10-14,2.428770733449281,2.434196759452283,2.4207824987581477,2.428770733449281,5373825
2019-10-15,2.4295640573238173,2.4369424374360604,2.4123527304975587,2.4295640573238173,2341663
2019-10-16,2.4178572738122264,2.4304101366989386,2.400283765498073,2.4178572738122264,7143389
2019-10-17,2.404618811751346,2.4145171776343313,2.389583760458885,2.404618811751346,6162671
2019-10-18,2.400742855061483,2.4199748060084096,2.3876743460160927,2.400742855061483,5596253
2019-10-21,2.3987794596992162,2.4113527789319678,2.385770111477103,2.3987794596992162,4866103
2019-10-22,2.4162214330138987,2.434324246967904,2.4147334716933937,2.4162214330138987,7495673
2019-10-23,2.425748290387478,2.449886274456633,2.41834071478626,2.425748290387478,8619374
2019-10-24,2.4142768748792864,2.4299090271137245,2.4096589316880785,2.4142768748792864,6980113
2019-10-25,2.417838710889368,2.436233032634489,2.401608966170709,2.417838710889368,5533393
2019-10-28,2.4126444897685815,2.4249705009058924,2.395864191509582,2.4126444897685815,5645851
2019-10-29,2.4038371246543813,2.4042189777059932,2.3975964095577567,2.4038371246543813,7463218
2019-10-30,2.3890706420677614,2.399614973866222,2.3853733970456616,2.3890706420677614,4284955
2019-10-31,2.3645180831156205,2.3868753326434455,2.364451695236137,2.3645180831156205,2631051
2019-11-01,2.369279535014886,2.3876564265385194,2.3555737538445225,2.369279535014886,8580520
2019-11-04,2.3939271855042614,2.416230303503808,2.385592690484054,2.3939271855042614,6058184
2019-11-05,2.3871156127168076,2.3998583276254455,2.3749004723846334,2.3871156127168076,9219911
2019-11-06,2.3564589850455118,2.369622671867826,2.352400116461233,2.3564589850455118,4922016
2019-11-07,2.3577638604415414,2.3601575279455425,2.3360309734291196,2.3577638604415414,6960980
2019-11-08,2.3739772734864983,2.3797372316715832,2.35766309021856,2.3739772734864983,4633280
2019-11-11,2.3794886208646346,2.398428672717855,2.369314912899047,2.3794886208646346,9086721
2019-11-12,2.363395341096621,2.379151254724919,2.35862062785972,2.363395341096621,2799532
2019-11-13,2.3356510401058124,2.3367503748792506,2.3282546644051965,2.3356510401058124,7659615
2019-11-14,2.335702020767887,2.346382270237477,2.3242228979492308,2.335702020767887,3782043
2019-11-15,2.3449524967426347,2.3465780684944204,2.3249413876901643,2.3449524967426347,1563674
2019-11-18,2.3168001141275223,2.3363812050152633,2.3139923998244054,2.3168001141275223,3563952
2019-11-19,2.3174645415965958,2.33315778097008,2.3030845837116956,2.3174645415965958,7599964
2019-11-20,2.3096717288439357,2.3158541292220636,2.309048376405911,2.3096717288439357,7466655
2019-11-21,2.3396878415242335,2.351835562760783,2.3179432059002667,2.3396878415242335,3432102
2019-11-22,2.335324551608365,2.344927257485358,2.332924279949448,2.335324551608365,7511989
2019-11-25,2.3206629208466403,2.337361013721016,2.31472381455223,2.3206629208466403,4548114
2019-11-26,2.324777295321974,2.325311194715022,2.3188487107103084,2.324777295321974,7867194
2019-11-27,2.3117460010133133,2.317017221010394,2.2954002400962006,2.3117460010133133,7794296
2019-11-28,2.327565400452526,2.3312331894405216,2.32089848082041,2.327565400452526,3429378
2019-11-29,2.32035467088391,2.3245657767361467,2.310176602017816,2.32035467088391,4218940
2019-12-02,2.280864218045765,2.2884797411460833,2.262347892184677,2.280864218045765,5257392
2019-12-03,2.305128631314385,2.313635250721572,2.297420036869819,2.305128631314385,4839345
2019-12-04,2.316348956961042,2.3394413737718724,2.3030559238816934,2.316348956961042,4936070
2019-12-05,2.3377971566022056,2.3429912977482954,2.327369056691464,2.3377971566022056,8992966
2019-12-06,2.334954810287844,2.3444960679508324,2.330089076042024,2.334954810287844,3915430
2019-12-09,2.34281128910969,2.3496263762232386,2.3264422123784367,2.34281128910969,8091449
2019-12-10,2.3619657739280333,2.382884769612598,2.34430460545193,2.3619657739280333,1350781
2019-12-11,2.3792635109565086,2.3991814280948645,2.3733919751747896,2.3792635109565086,7869726
2019-12-12,2.363914127115257,2.3863305611423593,2.3511723558551814,2.363914127115257,2127124
2019-12-13,2.3617228480550696,2.377227864395113,2.344294942260204,2.3617228480550696,6595316
2019-12-16,2.3481585384426698,2.3590708522668713,2.3254661983368394,2.3481585384426698,7119472
2019-12-17,2.3194774276409116,2.33617368161804,2.301489379345667,2.3194774276409116,8675635
2019-12-18,2.3462332786534894,2.3554078252306123,2.335579843300294,2.3462332786534894,7987973
2019-12-19,2.373819774009455,2.3939028811394527,2.3736315131574806,2.373819774009455,8998398
2019-12-20,2.3534996831869366,2.376798089348675,2.3299851866163364,2.3534996831869366,9149857
2019-12-23,2.3701915681001156,2.379700591223853,2.3538453306600298,2.3701915681001156,5230294
2019-12-24,2.363582554451603,2.3790080563166156,2.346555067260128,2.363582554451603,1104790
2019-12-25,2.3681219416653825,2.3785537710865126,2.3617366687134638,2.3681219416653825,3919386
2019-12-26,2.374057827814387,2.39619261887832,2.3560230212872035,2.374057827814387,3046884
2019-12-27,2.3556345697173806,2.3587975427957697,2.345053974011406,2.3556345697173806,6324982
2019-12-30,2.381007321997605,2.400590414899844,2.364311943202722,2.381007321997605,6177430
2019-12-31,2.4112116322929267,2.41215431376335,2.3915237553444237,2.4112116322929267,2554511
2020-01-01,2.436681257512007,2.4539652909351024,2.426426003956346,2.436681257512007,9736058
2020-01-02,2.4026516246653498,2.40407161936831,2.40199701298503,2.4026516246653498,1890246
2020-01-03,2.3807325038291323,2.4026618402787467,2.3797060622683595,2.3807325038291323,1031887
2020-01-06,2.381849769853963,2.4034615698736066,2.375825984332016,2.381849769853963,1583882
2020-01-07,2.4110316543558206,2.41275869953547,2.3905919362481707,2.4110316543558206,6639368
2020-01-08,2.404865031216093,2.4092656540464117,2.3998275376081906,2.404865031216093,1729352
2020-01-09,2.392266112653261,2.400184681471381,2.3835335018442385,2.392266112653261,2387774
2020-01-10,2.377785161446118,2.380696713644309,2.3709821680626337,2.377785161446118,4663827
2020-01-13,2.397654481817945,2.4079621797561566,2.3965278331507704,2.397654481817945,6288469
2020-01-14,2.3513327861977666,2.3641707669511565,2.3355157548696406,2.3513327861977666,4805456
2020-01-15,2.3209668067511915,2.3295140359750346,2.320859362439964,2.3209668067511915,9704390
2020-01-16,2.3404931656994297,2.342572994286745,2.321098397655829,2.3404931656994297,1719676
2020-01-17,2.3440034476783005,2.3574119117198777,2.3428210642071803,2.3440034476783005,8990533
2020-01-20,2.3550434682682635,2.3752096463177845,2.3361468401034418,2.3550434682682635,3657088
2020-01-21,2.3598381587405597,2.3667774959255947,2.351144588628856,2.3598381587405597,1098956
2020-01-22,2.381798159483566,2.403660267116808,2.36613379488182,2.381798159483566,2116807
2020-01-23,2.344964533433701,2.368165931864567,2.325668801464907,2.344964533433701,4420782
2020-01-24,2.3316011513255894,2.3438373263703367,2.33003476547822,2.3316011513255894,4749940
2020-01-27,2.315021411334636,2.334212314062871,2.2996086002377596,2.315021411334636,2318068
2020-01-28,2.295212429522388,2.3056331740813247,2.2771036830744675,2.295212429522388,3883394
2020-01-29,2.2920293511720913,2.307627088633758,2.282427991671961,2.2920293511720913,3826396
2020-01-30,2.260662263550524,2.2726603252230024,2.2520091096502695,2.260662263550524,4935664
2020-01-31,2.271297118550544,2.2892598646934927,2.259778692991592,2.271297118550544,2534524
2020-02-03,2.2511268155809825,2.2512933487741975,2.2444756519348887,2.2511268155809825,3916635
2020-02-04,2.2518999179604937,2.2559153572200183,2.2321577419284355,2.2518999179604937,4675075
2020-02-05,2.2358654630375323,2.249321272139346,2.2253571610397627,2.2358654630375323,2949263
2020-02-06,2.2441950624792826,2.2499061303758556,2.234354001558518,2.2441950624792826,4581128
2020-02-07,2.2579843054883977,2.2586610823186977,2.2430458253052095,2.2579843054883977,4984904
2020-02-10,2.255726217733111,2.2768564200190555,2.242328804814928,2.255726217733111,4771151
2020-02-11,2.24911238433834,2.270315974485674,2.246851273718331,2.24911238433834,2504325
2020-02-12,2.229944814869618,2.2485048924432243,2.2105519139772842,2.229944814869618,3776660
2020-02-13,2.205573927584201,2.215621623685267,2.201393361656755,2.205573927584201,9230927
2020-02-14,2.2260112471716416,2.2297375081996442,2.225615639444003,2.2260112471716416,2851412
2020-02-17,2.2446811951571317,2.266382686259656,2.2279045555946624,2.2446811951571317,7019249
2020-02-18,2.2740983853070844,2.295747460469047,2.2644681524254215,2.2740983853070844,4490017
2020-02-19,2.2835222119831666,2.2850417908438265,2.2780355447283647,2.2835222119831666,2848390
2020-02-20,2.2869874356358015,2.3082838025641044,2.282845417202095,2.2869874356358015,5743144
2020-02-21,2.3141413264023027,2.322053637765847,2.312759157269796,2.3141413264023027,4436878
2020-02-24,2.339605579575845,2.3601244113114137,2.3342894669118257,2.339605579575845,4129003
2020-02-25,2.3380899925623537,2.3442058682546993,2.330318546966206,2.3380899925623537,5753399
2020-02-26,2.3282173230650987,2.332652311323266,2.324186001841206,2.3282173230650987,7327482
2020-02-27,2.362176903481099,2.370888089696933,2.3514659656932846,2.362176903481099,7400059
2020-02-28,2.3677774972291075,2.373808220323847,2.354167481244539,2.3677774972291075,7944738
2020-03-02,2.378378351972536,2.393573612565861,2.3592288274499804,2.378378351972536,9831532
2020-03-03,2.3978817059890307,2.415511125295143,2.3741435317796293,2.3978817059890307,6698830
2020-03-04,2.38141560466281,2.4017905115924996,2.374515233353777,2.38141560466281,9865567
2020-03-05,2.3818288139030876,2.403465692007254,2.361590974399004,2.3818288139030876,4770464
2020-03-06,2.422427301923971,2.438206684436003,2.407453475626368,2.422427301923971,9552001
